         1847284 function calls (1821870 primitive calls) in 35.681 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:655(Stack)
        2    0.000    0.000    0.000    0.000 __init__.py:662(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:663(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 __init__.py:68(get_projection_names)
        4    0.000    0.000    0.000    0.000 __init__.py:684(gen_candidates)
        1    0.000    0.000    0.000    0.000 __init__.py:685(Filter)
        2    0.000    0.000    0.000    0.000 __init__.py:690(push)
        2    0.000    0.000    0.189    0.094 __init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:71(_StrongRef)
        5    0.000    0.000    0.000    0.000 __init__.py:715(clear)
        1    0.000    0.000    0.000    0.000 __init__.py:720(bubble)
        1    0.000    0.000    0.000    0.000 __init__.py:722(Filterer)
       33    0.000    0.000    0.000    0.000 __init__.py:727(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:728(RcParams)
        3    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:737(<dictcomp>)
        3    0.000    0.000    0.000    0.000 __init__.py:76(__init__)
       30    0.000    0.000    0.011    0.000 __init__.py:771(__init__)
     1792    0.003    0.000    0.024    0.000 __init__.py:774(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:794(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:804(Handler)
22250/22248    0.013    0.000    0.074    0.000 __init__.py:810(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:813(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:842(createLock)
     2101    0.000    0.000    0.001    0.000 __init__.py:847(__iter__)
        6    0.000    0.000    0.000    0.000 __init__.py:85(__hash__)
        1    0.000    0.000    0.000    0.000 __init__.py:871(copy)
        1    0.000    0.000    0.000    0.000 __init__.py:872(<dictcomp>)
        1    0.000    0.000    0.010    0.010 __init__.py:875(rc_params)
        1    0.000    0.000    0.000    0.000 __init__.py:877(Grouper)
       27    0.000    0.000    0.000    0.000 __init__.py:885(is_url)
        1    0.000    0.000    0.000    0.000 __init__.py:89(CallbackRegistry)
       54    0.000    0.000    0.001    0.000 __init__.py:890(_open_file_or_url)
        1    0.000    0.000    0.000    0.000 __init__.py:9(<module>)
       27    0.004    0.000    0.020    0.001 __init__.py:908(_rc_params_in_file)
        5    0.000    0.000    0.000    0.000 __init__.py:913(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:914(<dictcomp>)
      918    0.001    0.000    0.001    0.000 __init__.py:919(clean)
      918    0.000    0.000    0.000    0.000 __init__.py:922(<listcomp>)
      916    0.002    0.000    0.004    0.000 __init__.py:968(get_siblings)
        1    0.000    0.000    0.003    0.003 __init__.py:97(<module>)
      916    0.000    0.000    0.000    0.000 __init__.py:972(<listcomp>)
       27    0.000    0.000    0.028    0.001 __init__.py:973(rc_params_from_file)
        3    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:991(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:994(<listcomp>)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6668(numeric_type_aliases)
       18    0.000    0.000    0.000    0.000 _add_newdocs.py:6669(type_aliases_gen)
       19    0.000    0.000    0.000    0.000 _add_newdocs.py:6704(add_newdoc_for_scalar_type)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6709(<genexpr>)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6710(<genexpr>)
     6365    0.003    0.000    0.023    0.000 _asarray.py:16(asarray)
        1    0.000    0.000    0.000    0.000 _asarray.py:5(<module>)
     5156    0.002    0.000    0.013    0.000 _asarray.py:88(asanyarray)
        1    0.000    0.000    0.061    0.061 _axes.py:1(<module>)
      217    0.002    0.000    0.400    0.002 _axes.py:1433(plot)
        1    0.000    0.000    0.000    0.000 _axes.py:223(set_xlabel)
        1    0.000    0.000    0.000    0.000 _axes.py:256(set_ylabel)
        1    0.000    0.000    0.424    0.424 _axes.py:3484(boxplot)
        1    0.002    0.002    0.409    0.409 _axes.py:3775(bxp)
        6    0.000    0.000    0.003    0.001 _axes.py:3940(line_props_with_rcdefaults)
        6    0.001    0.000    0.003    0.001 _axes.py:3941(<dictcomp>)
      217    0.001    0.000    0.400    0.002 _axes.py:3997(doplot)
        1    0.000    0.000    0.018    0.018 _axes.py:97(Axes)
        1    0.000    0.000    0.010    0.010 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:1133(_set_title_offset_trans)
        1    0.000    0.000    0.000    0.000 _base.py:118(_process_plot_var_args)
       10    0.000    0.000    0.000    0.000 _base.py:1219(get_aspect)
        2    0.000    0.000    0.000    0.000 _base.py:1222(set_aspect)
        2    0.000    0.000    0.000    0.000 _base.py:130(__init__)
        2    0.000    0.000    0.000    0.000 _base.py:1304(set_adjustable)
        2    0.000    0.000    0.000    0.000 _base.py:143(set_prop_cycle)
        9    0.000    0.000    0.001    0.000 _base.py:1446(apply_aspect)
      434    0.001    0.000    0.059    0.000 _base.py:154(__call__)
      217    0.002    0.000    0.086    0.000 _base.py:1894(add_line)
      217    0.001    0.000    0.040    0.000 _base.py:1920(_update_line_limits)
      438    0.001    0.000    0.010    0.000 _base.py:2097(_process_unit_info)
      876    0.001    0.000    0.010    0.000 _base.py:2100(_process_single_axis)
      218    0.000    0.000    0.000    0.000 _base.py:2185(use_sticky_edges)
      218    0.003    0.000    0.249    0.001 _base.py:2388(autoscale_view)
      217    0.001    0.000    0.010    0.000 _base.py:241(_xy_from_xy)
      218    0.005    0.000    0.009    0.000 _base.py:2415(<listcomp>)
      218    0.003    0.000    0.003    0.000 _base.py:2416(<listcomp>)
      218    0.003    0.000    0.003    0.000 _base.py:2417(<listcomp>)
